dataset,seed,implementation_tag,reference,inference_batch_size,cell_order_seed,cell_order,realized_K,wall_time_seconds,peak_gpu_allocated_bytes,n_cells,ARI,NMI,VI_nats,coassignment_agreement_rand
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,1709,permuted,237,2.1292330492287874,105580032,12103,0.5772096085727946,0.8065523120504877,2.0878089516704197,0.9959851575852411
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,1710,permuted,237,2.7943105129525065,105580032,12103,0.5757373720610264,0.8085730492486006,2.0662241133646404,0.9959771559743229
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,237,2.1481405086815357,164541952,12103,0.691763362385482,0.8606399957980131,1.5041592901177623,0.9970784152271585
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1701,permuted,237,2.208576583303511,164541952,12103,0.5858333843263409,0.8124458501722291,2.024485835440357,0.9960754010094018
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1702,permuted,238,2.310540718957782,164541952,12103,0.5843626704451466,0.8118728135232497,2.0310627050630323,0.9960659110442344
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1703,permuted,237,2.1312993383035064,164541952,12103,0.5849065647149354,0.8118861816143941,2.030972983928251,0.9960748821336085
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1704,permuted,237,2.163647015579045,164541952,12103,0.5950180438276333,0.8159048721373399,1.987173883721061,0.9961659994538422
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1705,permuted,237,2.5888114469125867,164541952,12103,0.5837289540663023,0.811125423290226,2.0387426666397506,0.9960548234878085
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1706,permuted,237,2.0909268092364073,164541952,12103,0.588264965824519,0.813420108518405,2.013602890812397,0.9960917046330133
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1707,permuted,237,2.0576774422079325,164541952,12103,0.5861552029274064,0.8137424635493553,2.0100154339994205,0.9960701166690856
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1708,permuted,237,2.1850099759176373,164541952,12103,0.5865757737881226,0.8134098023515527,2.01342621744954,0.9960704034162345
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1709,permuted,237,2.0290044909343123,164541952,12103,0.5873437233243121,0.8117658410588537,2.0318847498473858,0.9960923190911896
D5,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1710,permuted,237,2.2212256602942944,164541952,12103,0.5818763043663892,0.8108209968078137,2.0424854520904514,0.9960429029991881
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,-1,canonical,237,2.0937643693760037,382317568,12103,0.6204093003937865,0.8301777438812297,1.8329144109256,0.9964016783010226
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1701,permuted,237,1.9841811992228031,382317568,12103,0.5952407254869128,0.8174679441469579,1.9704118788011105,0.996166941623046
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1702,permuted,237,2.0219389153644443,382317568,12103,0.5960571385074358,0.8174419609551071,1.9711242113645842,0.9961865496661833
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1703,permuted,237,2.1116035310551524,382317568,12103,0.5918052196907863,0.8161802076412661,1.9846194298894702,0.9961408885963704
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1704,permuted,237,2.064062082208693,382317568,12103,0.5971221515157316,0.8183653026586074,1.9606366191313267,0.9961883384222077
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1705,permuted,237,2.4601811254397035,382317568,12103,0.5878907732573415,0.8132363405019069,2.0157780585770197,0.9960901480056333
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1706,permuted,237,2.1619194699451327,382317568,12103,0.5983731583349612,0.8181020456392096,1.963194191595166,0.9961947697511198
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1707,permuted,237,2.212172696366906,382317568,12103,0.5992599254970638,0.8186769168249307,1.957246551690801,0.9962051063031079
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1708,permuted,237,2.219544218853116,382317568,12103,0.5926696510938984,0.8159611183423267,1.9864693291765718,0.9961389632940846
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1709,permuted,237,2.1371290488168597,382317568,12103,0.5946795628575248,0.8171414922844655,1.9740782891596034,0.9961683753587907
D5,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1710,permuted,237,2.155006761662662,382317568,12103,0.5921080357093994,0.8160077354732088,1.9867225536417763,0.996148357676869
