dataset,method,seed,requested_K,realized_K,metacell_id,metacell_size,mast_count,mast_purity,background_abundance,fold_enrichment,fisher_p,fisher_q,is_mast_containing,is_associated,is_majority_dominated,is_high_purity
D17 Human_Kidney_Cancer,GARQ,0,323,323,98,38,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,314,65,1,0.015384615384615385,0.004584030229820975,3.3561330561330562,0.2586199865831004,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,180,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,36,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,289,56,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,275,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,295,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,212,85,5,0.058823529411764705,0.004584030229820975,12.832273449920509,4.352366986221932e-05,0.00351453634137421,True,True,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,211,48,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,79,65,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,20,60,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,252,72,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,69,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,245,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,71,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,24,65,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,172,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,122,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,138,74,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,305,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,4,51,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,47,66,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,97,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,306,58,1,0.017241379310344827,0.004584030229820975,3.761183597390494,0.2342945307746334,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,113,73,1,0.0136986301369863,0.004584030229820975,2.9883376527212144,0.28548800714524036,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,319,30,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,163,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,76,34,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,82,49,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,58,63,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,293,75,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,173,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,114,50,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,186,70,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,121,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,100,69,1,0.014492753623188406,0.004584030229820975,3.161574618096357,0.27217629236088087,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,174,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,209,60,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,108,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,49,46,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,61,70,1,0.014285714285714285,0.004584030229820975,3.116409266409266,0.2755269800780198,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,169,65,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,64,57,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,17,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,147,48,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,77,31,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,253,65,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,134,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,216,31,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,164,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,88,71,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,22,53,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,33,57,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,199,71,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,150,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,136,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,187,57,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,302,56,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,196,51,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,124,21,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,290,36,1,0.027777777777777776,0.004584030229820975,6.059684684684685,0.15260172280289078,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,146,40,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,89,34,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,217,75,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,112,38,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,52,79,7,0.08860759493670886,0.004584030229820975,19.32962709544988,7.090722870635293e-08,1.1451517436075999e-05,True,True,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,193,70,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,105,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,279,67,1,0.014925373134328358,0.004584030229820975,3.255949979830577,0.26542898847379326,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,234,26,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,2,69,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,62,65,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,131,39,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,284,74,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,220,29,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,207,50,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,117,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,273,74,1,0.013513513513513514,0.004584030229820975,2.947954711468225,0.28877823038551714,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,145,20,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,265,31,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,151,51,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,48,52,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,184,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,21,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,167,55,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,23,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,132,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,119,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,268,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,182,47,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,83,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,27,55,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,93,37,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,55,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,179,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,264,52,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,161,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,299,35,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,40,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,43,33,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,103,63,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,308,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,185,57,1,0.017543859649122806,0.004584030229820975,3.8271692745376953,0.23075579702977464,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,74,48,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,250,23,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,204,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,267,34,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,60,63,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,51,48,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,269,31,1,0.03225806451612903,0.004584030229820975,7.037053182214472,0.1328683442172615,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,101,56,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,307,75,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,224,36,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,118,52,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,206,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,195,60,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,310,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,260,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,148,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,81,34,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,225,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,123,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,155,69,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,29,28,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,202,43,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,171,34,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,0,57,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,198,53,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,9,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,28,59,1,0.01694915254237288,0.004584030229820975,3.6974347228584517,0.23781720436634482,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,322,53,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,244,69,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,317,56,3,0.05357142857142857,0.004584030229820975,11.686534749034749,0.0021532178449531593,0.11591489398664508,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,53,52,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,255,15,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,159,26,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,128,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,162,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,38,63,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,232,34,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,243,65,1,0.015384615384615385,0.004584030229820975,3.3561330561330562,0.2586199865831004,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,288,41,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,168,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,50,43,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,271,63,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,266,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,318,75,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,200,43,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,256,55,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,282,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,153,35,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,143,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,56,61,1,0.01639344262295082,0.004584030229820975,3.57620735489588,0.24481465834594396,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,63,49,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,239,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,294,80,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,18,25,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,231,45,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,15,48,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,92,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,102,40,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,125,29,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,191,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,154,16,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,215,52,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,241,67,6,0.08955223880597014,0.004584030229820975,19.53569987898346,6.038198773523093e-07,6.501127346159864e-05,True,True,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,175,58,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,42,42,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,280,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,25,29,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,236,47,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,8,61,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,115,40,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,296,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,30,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,190,60,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,3,69,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,192,70,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,59,47,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,142,57,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,237,75,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,177,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,219,35,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,240,59,1,0.01694915254237288,0.004584030229820975,3.6974347228584517,0.23781720436634482,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,120,30,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,12,68,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,321,60,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,283,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,91,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,141,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,201,53,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,176,59,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,194,27,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,72,64,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,218,54,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,126,27,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,277,74,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,214,42,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,87,32,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,254,57,1,0.017543859649122806,0.004584030229820975,3.8271692745376953,0.23075579702977464,1.0,True,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,213,24,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,235,23,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,208,62,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,149,49,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,13,52,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
D17 Human_Kidney_Cancer,GARQ,0,323,323,144,40,0,0.0,0.004584030229820975,0.0,1.0,1.0,False,False,False,False
