method,assignment_key,requested_K,realized_K,metacell_id,metacell_size,mast_count,purity,fold_enrichment,fisher_p,fisher_q,is_target_containing,is_associated,is_majority,is_high_purity
GARQ,metacell,403,403,24,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,230,67,1,0.014925373134328358,3.255949979830577,0.26542898847379326,1.0,True,False,False,False
GARQ,metacell,403,403,172,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,341,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,7,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,120,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,192,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,361,63,19,0.30158730158730157,65.7908622908623,1.5639497980010799e-30,6.302717685944352e-28,True,True,False,False
GARQ,metacell,403,403,204,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,183,57,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,398,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,307,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,189,60,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,133,46,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,294,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,116,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,33,64,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,105,46,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,130,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,168,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,137,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,269,25,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,234,64,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,354,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,138,82,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,9,61,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,277,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,369,42,1,0.023809523809523808,5.194015444015444,0.17569769759075035,1.0,True,False,False,False
GARQ,metacell,403,403,212,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,217,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,64,63,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,131,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,191,28,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,174,45,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,34,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,35,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,316,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,218,45,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,371,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,258,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,392,62,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,400,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,30,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,110,26,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,89,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,151,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,356,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,135,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,231,42,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,86,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,115,60,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,68,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,211,46,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,288,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,71,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,161,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,195,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,216,82,2,0.024390243902439025,5.320698747528016,0.05442212455806514,1.0,True,False,False,False
GARQ,metacell,403,403,176,10,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,70,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,25,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,253,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,246,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,266,46,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,57,58,1,0.017241379310344827,3.761183597390494,0.2342945307746334,1.0,True,False,False,False
GARQ,metacell,403,403,28,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,279,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,106,60,1,0.016666666666666666,3.6358108108108107,0.24132388969815835,1.0,True,False,False,False
GARQ,metacell,403,403,393,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,127,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,290,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,144,59,1,0.01694915254237288,3.6974347228584517,0.23781720436634482,1.0,True,False,False,False
GARQ,metacell,403,403,200,35,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,96,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,319,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,1,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,38,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,373,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,93,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,207,53,1,0.018867924528301886,4.116012238653748,0.21643881146771618,1.0,True,False,False,False
GARQ,metacell,403,403,37,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,81,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,372,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,263,71,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,104,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,358,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,267,57,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,359,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,261,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,180,40,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,18,35,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,365,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,285,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,260,29,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,149,62,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,219,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,275,47,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,186,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,125,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,227,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,193,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,283,57,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,383,11,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,240,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,344,44,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,321,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,142,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,327,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,143,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,206,61,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,223,60,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,252,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,54,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,139,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,324,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,396,58,1,0.017241379310344827,3.761183597390494,0.2342945307746334,1.0,True,False,False,False
GARQ,metacell,403,403,40,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,15,65,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,347,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,145,57,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,103,18,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,101,62,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,302,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,132,60,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,348,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,257,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,308,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,129,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,90,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,27,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,146,60,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,337,25,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,299,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,43,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,298,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,62,63,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,210,29,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,228,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,381,36,1,0.027777777777777776,6.059684684684685,0.15260172280289078,1.0,True,False,False,False
GARQ,metacell,403,403,329,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,229,59,10,0.1694915254237288,36.97434722858451,1.1447872804191084e-13,2.3067463700445033e-11,True,True,False,False
GARQ,metacell,403,403,69,63,3,0.047619047619047616,10.388030888030888,0.0030148020889218864,0.24299304836710403,True,False,False,False
GARQ,metacell,403,403,114,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,282,46,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,232,35,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,190,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,286,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,122,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,20,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,244,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,378,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,67,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,184,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,300,26,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,270,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,401,61,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,384,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,80,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,235,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,313,31,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,99,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,53,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,19,66,1,0.015151515151515152,3.3052825552825555,0.2620322344368666,1.0,True,False,False,False
GARQ,metacell,403,403,309,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,243,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,374,47,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,367,47,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,209,42,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,333,9,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,46,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,380,42,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,265,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,317,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,94,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,225,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,201,61,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,156,37,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,179,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,3,68,6,0.08823529411764706,19.248410174880764,6.59865452757561e-07,6.648144436532427e-05,True,True,False,False
GARQ,metacell,403,403,17,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,215,47,1,0.02127659574468085,4.641460609545716,0.19446910492092004,1.0,True,False,False,False
GARQ,metacell,403,403,280,47,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,305,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,399,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,112,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,97,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,173,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,55,38,1,0.02631578947368421,5.740753911806543,0.1603704398289404,1.0,True,False,False,False
GARQ,metacell,403,403,117,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,73,29,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,45,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,158,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,2,69,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,271,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,254,44,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,197,13,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,343,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,255,65,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,39,21,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,331,35,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,351,13,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,322,53,2,0.03773584905660377,8.232024477307496,0.02457223336797109,1.0,True,False,False,False
GARQ,metacell,403,403,284,46,1,0.021739130434782608,4.742361927144536,0.19074887236547752,1.0,True,False,False,False
GARQ,metacell,403,403,198,41,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,262,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,49,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,208,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,239,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,119,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,352,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,5,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,242,44,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,79,57,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,338,25,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,335,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,402,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,155,33,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,92,25,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,65,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,226,29,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,323,31,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,259,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,349,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,22,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,289,10,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,245,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,31,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,169,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,376,50,1,0.02,4.362972972972973,0.20552887020114252,1.0,True,False,False,False
GARQ,metacell,403,403,6,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,166,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,391,46,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,175,24,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,222,44,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,304,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,278,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,379,31,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,109,14,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,339,68,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,76,12,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,4,64,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,14,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,32,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,241,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,51,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,248,9,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,340,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,273,22,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,364,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,295,35,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,256,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,102,41,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,368,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,111,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,268,24,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,152,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,274,45,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,249,52,1,0.019230769230769232,4.1951663201663205,0.21281868735262674,1.0,True,False,False,False
GARQ,metacell,403,403,95,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,182,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,150,10,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,21,65,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,325,39,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,141,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,160,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,58,52,1,0.019230769230769232,4.1951663201663205,0.21281868735262674,1.0,True,False,False,False
GARQ,metacell,403,403,50,41,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,220,44,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,326,14,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,124,55,1,0.01818181818181818,3.9663390663390663,0.2236298599123872,1.0,True,False,False,False
GARQ,metacell,403,403,390,13,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,296,53,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,36,28,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,187,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,350,58,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,397,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,346,61,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,29,55,2,0.03636363636363636,7.932678132678133,0.026325678197957874,1.0,True,False,False,False
GARQ,metacell,403,403,82,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,251,25,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,181,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,12,22,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,345,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,107,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,75,17,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,247,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,85,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,167,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,128,49,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,205,11,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,386,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,134,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,328,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,224,49,1,0.02040816326530612,4.452013237727523,0.2018590285279143,1.0,True,False,False,False
GARQ,metacell,403,403,318,60,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,330,36,1,0.027777777777777776,6.059684684684685,0.15260172280289078,1.0,True,False,False,False
GARQ,metacell,403,403,342,50,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,336,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,310,24,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,78,22,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,213,18,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,74,17,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,41,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,11,22,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,56,17,1,0.058823529411764705,12.832273449920509,0.0751710693686296,1.0,True,False,False,False
GARQ,metacell,403,403,214,57,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,233,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,334,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,394,28,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,366,22,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,87,55,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,8,9,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,388,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,178,17,0,0.0,0.0,1.0,1.0,False,False,False,False
