dataset,method,seed,subset_seed,target_cell_type,source_abundance,target_abundance,realized_abundance,support,requested_K,realized_K,cell_precision,cell_recall,cell_f1,purity_unweighted,purity_weighted,majority_retention,high_purity_recovery,run_id
D11,GARQ,0,438642,CD14+ Mono,0.04637505062778453,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.001_confirmatory_smoke_seed0_v1-b289403ae5e4
D11,GARQ,1,115631,CD14+ Mono,0.04637505062778453,0.001,0.001,2,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.001_confirmatory_smoke_seed1_v1-f358db88d218
D11,GARQ,2,358530,CD14+ Mono,0.04637505062778453,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.001_confirmatory_smoke_seed2_v1-de407a6b3b43
D11,GARQ,3,529322,CD14+ Mono,0.04637505062778453,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.001_confirmatory_smoke_seed3_v1-ca5c4748a6f0
D11,GARQ,4,747074,CD14+ Mono,0.04637505062778453,0.001,0.001,2,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.001_confirmatory_smoke_seed4_v1-f4dad55ffa23
D11,GARQ,0,765069,CD14+ Mono,0.04637505062778453,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.002_confirmatory_smoke_seed0_v1-f03c0f513578
D11,GARQ,1,347343,CD14+ Mono,0.04637505062778453,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.002_confirmatory_smoke_seed1_v1-81c9ea356f06
D11,GARQ,2,851144,CD14+ Mono,0.04637505062778453,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.002_confirmatory_smoke_seed2_v1-23b8b9dd80ba
D11,GARQ,3,785211,CD14+ Mono,0.04637505062778453,0.002,0.002,4,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.002_confirmatory_smoke_seed3_v1-0304b7ac96c6
D11,GARQ,4,156674,CD14+ Mono,0.04637505062778453,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.002_confirmatory_smoke_seed4_v1-0a753cbf687d
D11,GARQ,0,771014,CD14+ Mono,0.04637505062778453,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.005_confirmatory_smoke_seed0_v1-40fafadae85b
D11,GARQ,1,520690,CD14+ Mono,0.04637505062778453,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.005_confirmatory_smoke_seed1_v1-eeaf6f8756cb
D11,GARQ,2,171967,CD14+ Mono,0.04637505062778453,0.005,0.005,10,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.005_confirmatory_smoke_seed2_v1-8eeba04198bd
D11,GARQ,3,875308,CD14+ Mono,0.04637505062778453,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.005_confirmatory_smoke_seed3_v1-5b2ad4b59088
D11,GARQ,4,238100,CD14+ Mono,0.04637505062778453,0.005,0.005,10,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.005_confirmatory_smoke_seed4_v1-a3011d6a8b39
D11,GARQ,0,827892,CD14+ Mono,0.04637505062778453,0.01,0.01,20,40,38,0.3333333333333333,0.05,0.0869565217391304,0.3333333333333333,0.3333333333333333,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.01_confirmatory_smoke_seed0_v1-4359ada180e8
D11,GARQ,1,209161,CD14+ Mono,0.04637505062778453,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.01_confirmatory_smoke_seed1_v1-cdc8d7e5a7a5
D11,GARQ,2,593857,CD14+ Mono,0.04637505062778453,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.01_confirmatory_smoke_seed2_v1-68b8ec4d43e9
D11,GARQ,3,798967,CD14+ Mono,0.04637505062778453,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.01_confirmatory_smoke_seed3_v1-81fd39309310
D11,GARQ,4,399842,CD14+ Mono,0.04637505062778453,0.01,0.01,20,40,40,0.3333333333333333,0.9,0.4864864864864864,0.3333333333333333,0.3333333333333333,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.01_confirmatory_smoke_seed4_v1-c871499b3eea
D11,GARQ,0,165357,CD14+ Mono,0.04637505062778453,0.02,0.02,40,40,40,0.4666666666666667,0.875,0.608695652173913,0.4666666666666667,0.4666666666666667,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed0_v1-b6c252fd11c2
D11,GARQ,1,538086,CD14+ Mono,0.04637505062778453,0.02,0.02,40,40,40,0.5555555555555556,0.25,0.3448275862068966,0.5416666666666667,0.5555555555555556,0.1111111111111111,0.0,E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed1_v1-508fa5cef801
D11,GARQ,2,197632,CD14+ Mono,0.04637505062778453,0.02,0.02,40,40,38,0.2846153846153846,0.925,0.4352941176470588,0.423728813559322,0.2846153846153846,0.2,0.0,E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed2_v1-e171e431fabe
D11,GARQ,3,62747,CD14+ Mono,0.04637505062778453,0.02,0.02,40,40,39,0.3679245283018867,0.975,0.5342465753424658,0.3679245283018867,0.3679245283018867,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed3_v1-4ce0a749ad16
D11,GARQ,4,338459,CD14+ Mono,0.04637505062778453,0.02,0.02,40,40,39,0.1937984496124031,0.625,0.2958579881656805,0.1967741935483871,0.1937984496124031,0.0,0.0,E1_D11_rare_CD14+-Mono_abundance_0.02_confirmatory_smoke_seed4_v1-51dfd3eeaf9d
D11,GARQ,0,785963,NK,0.042628594572701496,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.001_confirmatory_smoke_seed0_v1-ea23a6296fc1
D11,GARQ,1,525153,NK,0.042628594572701496,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.001_confirmatory_smoke_seed1_v1-dcd731f972b4
D11,GARQ,2,181207,NK,0.042628594572701496,0.001,0.001,2,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.001_confirmatory_smoke_seed2_v1-f224c4b3de4f
D11,GARQ,3,205045,NK,0.042628594572701496,0.001,0.001,2,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.001_confirmatory_smoke_seed3_v1-579c9f3ea1e3
D11,GARQ,4,402218,NK,0.042628594572701496,0.001,0.001,2,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.001_confirmatory_smoke_seed4_v1-997dbac83734
D11,GARQ,0,286579,NK,0.042628594572701496,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.002_confirmatory_smoke_seed0_v1-0057e0f1143a
D11,GARQ,1,355611,NK,0.042628594572701496,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.002_confirmatory_smoke_seed1_v1-b883ca6af3ad
D11,GARQ,2,723693,NK,0.042628594572701496,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.002_confirmatory_smoke_seed2_v1-84c9b7374cfd
D11,GARQ,3,689859,NK,0.042628594572701496,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.002_confirmatory_smoke_seed3_v1-4bf8c332f4f6
D11,GARQ,4,1009328,NK,0.042628594572701496,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.002_confirmatory_smoke_seed4_v1-401d67bda641
D11,GARQ,0,971877,NK,0.042628594572701496,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.005_confirmatory_smoke_seed0_v1-fbb920679c39
D11,GARQ,1,434107,NK,0.042628594572701496,0.005,0.005,10,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.005_confirmatory_smoke_seed1_v1-47bac2147d38
D11,GARQ,2,835742,NK,0.042628594572701496,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.005_confirmatory_smoke_seed2_v1-b1dc234dd299
D11,GARQ,3,546198,NK,0.042628594572701496,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.005_confirmatory_smoke_seed3_v1-f83682eeecc7
D11,GARQ,4,122667,NK,0.042628594572701496,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.005_confirmatory_smoke_seed4_v1-963c09730387
D11,GARQ,0,852588,NK,0.042628594572701496,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.01_confirmatory_smoke_seed0_v1-d65c752cbcb8
D11,GARQ,1,410764,NK,0.042628594572701496,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.01_confirmatory_smoke_seed1_v1-8f4634aea981
D11,GARQ,2,831351,NK,0.042628594572701496,0.01,0.01,20,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.01_confirmatory_smoke_seed2_v1-981b32d8ecbc
D11,GARQ,3,667739,NK,0.042628594572701496,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.01_confirmatory_smoke_seed3_v1-2456fc784a06
D11,GARQ,4,989190,NK,0.042628594572701496,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.01_confirmatory_smoke_seed4_v1-dd3a22243e9b
D11,GARQ,0,615718,NK,0.042628594572701496,0.02,0.02,40,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.02_confirmatory_smoke_seed0_v1-43bdb205537a
D11,GARQ,1,412488,NK,0.042628594572701496,0.02,0.02,40,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.02_confirmatory_smoke_seed1_v1-3f02b4c30908
D11,GARQ,2,354836,NK,0.042628594572701496,0.02,0.02,40,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.02_confirmatory_smoke_seed2_v1-85889d5c51c7
D11,GARQ,3,814444,NK,0.042628594572701496,0.02,0.02,40,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.02_confirmatory_smoke_seed3_v1-4eac474a28a6
D11,GARQ,4,845545,NK,0.042628594572701496,0.02,0.02,40,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_NK_abundance_0.02_confirmatory_smoke_seed4_v1-2e5a2083d01b
D11,GARQ,0,44938,Plasma cell,0.0026326447954637504,0.001,0.001,2,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.001_confirmatory_smoke_seed0_v1-28642c81ec9e
D11,GARQ,1,313269,Plasma cell,0.0026326447954637504,0.001,0.001,2,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.001_confirmatory_smoke_seed1_v1-0446e590994a
D11,GARQ,2,634161,Plasma cell,0.0026326447954637504,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.001_confirmatory_smoke_seed2_v1-2be41173fe2d
D11,GARQ,3,64004,Plasma cell,0.0026326447954637504,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.001_confirmatory_smoke_seed3_v1-5c4a53e08ccc
D11,GARQ,4,339838,Plasma cell,0.0026326447954637504,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.001_confirmatory_smoke_seed4_v1-8f5fac06b607
D11,GARQ,0,872968,Plasma cell,0.0026326447954637504,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.002_confirmatory_smoke_seed0_v1-618650a8fc27
D11,GARQ,1,1009150,Plasma cell,0.0026326447954637504,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.002_confirmatory_smoke_seed1_v1-c8c7730e17ff
D11,GARQ,2,969152,Plasma cell,0.0026326447954637504,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.002_confirmatory_smoke_seed2_v1-8b4ff2cb9b90
D11,GARQ,3,624037,Plasma cell,0.0026326447954637504,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.002_confirmatory_smoke_seed3_v1-e30b1e712a4c
D11,GARQ,4,194926,Plasma cell,0.0026326447954637504,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_Plasma-cell_abundance_0.002_confirmatory_smoke_seed4_v1-ed90fb181c2b
D11,GARQ,0,159878,cDC2,0.016200891049007696,0.001,0.001,2,40,38,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.001_confirmatory_smoke_seed0_v1-820b123a24ee
D11,GARQ,1,262600,cDC2,0.016200891049007696,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.001_confirmatory_smoke_seed1_v1-e7dfa1319baa
D11,GARQ,2,711330,cDC2,0.016200891049007696,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.001_confirmatory_smoke_seed2_v1-95fa4a5ebf1e
D11,GARQ,3,886130,cDC2,0.016200891049007696,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.001_confirmatory_smoke_seed3_v1-9a65bf9caf14
D11,GARQ,4,880090,cDC2,0.016200891049007696,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.001_confirmatory_smoke_seed4_v1-0c7f45895359
D11,GARQ,0,35168,cDC2,0.016200891049007696,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.002_confirmatory_smoke_seed0_v1-9713bd9228d9
D11,GARQ,1,293334,cDC2,0.016200891049007696,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.002_confirmatory_smoke_seed1_v1-7c553155d03d
D11,GARQ,2,448068,cDC2,0.016200891049007696,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.002_confirmatory_smoke_seed2_v1-a15e1f664b69
D11,GARQ,3,275495,cDC2,0.016200891049007696,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.002_confirmatory_smoke_seed3_v1-d9132613d40b
D11,GARQ,4,758979,cDC2,0.016200891049007696,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.002_confirmatory_smoke_seed4_v1-3177a8b26bcd
D11,GARQ,0,396089,cDC2,0.016200891049007696,0.005,0.005,10,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.005_confirmatory_smoke_seed0_v1-41be7e6ccffe
D11,GARQ,1,119396,cDC2,0.016200891049007696,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.005_confirmatory_smoke_seed1_v1-6a12dd25e2dd
D11,GARQ,2,962845,cDC2,0.016200891049007696,0.005,0.005,10,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.005_confirmatory_smoke_seed2_v1-425b0f9776c1
D11,GARQ,3,192282,cDC2,0.016200891049007696,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.005_confirmatory_smoke_seed3_v1-83575b353884
D11,GARQ,4,765689,cDC2,0.016200891049007696,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.005_confirmatory_smoke_seed4_v1-64a5ca3e6cda
D11,GARQ,0,656952,cDC2,0.016200891049007696,0.01,0.01,20,40,40,0.2432432432432432,0.45,0.3157894736842105,0.2432432432432432,0.2432432432432432,0.0,0.0,E1_D11_rare_cDC2_abundance_0.01_confirmatory_smoke_seed0_v1-4a0a5c56a966
D11,GARQ,1,883818,cDC2,0.016200891049007696,0.01,0.01,20,40,40,0.4,0.1,0.16,0.4,0.4,0.0,0.0,E1_D11_rare_cDC2_abundance_0.01_confirmatory_smoke_seed1_v1-8bd74c45343f
D11,GARQ,2,52473,cDC2,0.016200891049007696,0.01,0.01,20,40,40,1.0,0.05,0.0952380952380952,1.0,1.0,0.2,0.2,E1_D11_rare_cDC2_abundance_0.01_confirmatory_smoke_seed2_v1-9b6dfc51c2c6
D11,GARQ,3,625062,cDC2,0.016200891049007696,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D11_rare_cDC2_abundance_0.01_confirmatory_smoke_seed3_v1-4260418efef3
D11,GARQ,4,960622,cDC2,0.016200891049007696,0.01,0.01,20,40,40,0.2666666666666666,0.2,0.2285714285714286,0.2666666666666666,0.2666666666666666,0.0,0.0,E1_D11_rare_cDC2_abundance_0.01_confirmatory_smoke_seed4_v1-030c2cbb0526
D17,GARQ,0,789840,Mast Cells,0.004584030229820975,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.001_confirmatory_smoke_seed0_v1-ec007951e9be
D17,GARQ,1,411294,Mast Cells,0.004584030229820975,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.001_confirmatory_smoke_seed1_v1-3e9f1ecc3245
D17,GARQ,2,289142,Mast Cells,0.004584030229820975,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.001_confirmatory_smoke_seed2_v1-ac97eee42012
D17,GARQ,3,823279,Mast Cells,0.004584030229820975,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.001_confirmatory_smoke_seed3_v1-d33a5077f5dc
D17,GARQ,4,166557,Mast Cells,0.004584030229820975,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.001_confirmatory_smoke_seed4_v1-f19fbb4d3307
D17,GARQ,0,11320,Mast Cells,0.004584030229820975,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.002_confirmatory_smoke_seed0_v1-c4f0ed693583
D17,GARQ,1,994408,Mast Cells,0.004584030229820975,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.002_confirmatory_smoke_seed1_v1-a7adfb145696
D17,GARQ,2,437937,Mast Cells,0.004584030229820975,0.002,0.002,4,40,39,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.002_confirmatory_smoke_seed2_v1-dc51bf85e740
D17,GARQ,3,480638,Mast Cells,0.004584030229820975,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.002_confirmatory_smoke_seed3_v1-2307a843f4e0
D17,GARQ,4,682655,Mast Cells,0.004584030229820975,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Mast-Cells_abundance_0.002_confirmatory_smoke_seed4_v1-b23eac4f87b6
D17,GARQ,0,695672,Myeloid Cells,0.042247413739701416,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.001_confirmatory_smoke_seed0_v1-70203d7bbdd6
D17,GARQ,1,968059,Myeloid Cells,0.042247413739701416,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.001_confirmatory_smoke_seed1_v1-f0e63e43378f
D17,GARQ,2,640738,Myeloid Cells,0.042247413739701416,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.001_confirmatory_smoke_seed2_v1-39c93023d3bd
D17,GARQ,3,494434,Myeloid Cells,0.042247413739701416,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.001_confirmatory_smoke_seed3_v1-cdc66b07f21c
D17,GARQ,4,198366,Myeloid Cells,0.042247413739701416,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.001_confirmatory_smoke_seed4_v1-5e0698dc604c
D17,GARQ,0,603526,Myeloid Cells,0.042247413739701416,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.002_confirmatory_smoke_seed0_v1-7644c6a392c9
D17,GARQ,1,838651,Myeloid Cells,0.042247413739701416,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.002_confirmatory_smoke_seed1_v1-3300fbbe8de7
D17,GARQ,2,251278,Myeloid Cells,0.042247413739701416,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.002_confirmatory_smoke_seed2_v1-39047b668c5b
D17,GARQ,3,549450,Myeloid Cells,0.042247413739701416,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.002_confirmatory_smoke_seed3_v1-9ab5acb85326
D17,GARQ,4,710055,Myeloid Cells,0.042247413739701416,0.002,0.002,4,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.002_confirmatory_smoke_seed4_v1-f02062f1277b
D17,GARQ,0,831398,Myeloid Cells,0.042247413739701416,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.005_confirmatory_smoke_seed0_v1-4937b3f04e09
D17,GARQ,1,495655,Myeloid Cells,0.042247413739701416,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.005_confirmatory_smoke_seed1_v1-b629df6e8ae2
D17,GARQ,2,381664,Myeloid Cells,0.042247413739701416,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.005_confirmatory_smoke_seed2_v1-2d17eafcb97e
D17,GARQ,3,576268,Myeloid Cells,0.042247413739701416,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.005_confirmatory_smoke_seed3_v1-1535a2b528da
D17,GARQ,4,696590,Myeloid Cells,0.042247413739701416,0.005,0.005,10,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.005_confirmatory_smoke_seed4_v1-3d91ee5428f6
D17,GARQ,0,745502,Myeloid Cells,0.042247413739701416,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.01_confirmatory_smoke_seed0_v1-0f9c64545a98
D17,GARQ,1,163640,Myeloid Cells,0.042247413739701416,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.01_confirmatory_smoke_seed1_v1-c337d057a1d5
D17,GARQ,2,625298,Myeloid Cells,0.042247413739701416,0.01,0.01,20,40,39,0.3333333333333333,0.3,0.3157894736842105,0.4821428571428571,0.3333333333333333,0.1428571428571428,0.1428571428571428,E1_D17_rare_Myeloid-Cells_abundance_0.01_confirmatory_smoke_seed2_v1-0f5c5a8a052d
D17,GARQ,3,396214,Myeloid Cells,0.042247413739701416,0.01,0.01,20,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.01_confirmatory_smoke_seed3_v1-83e60775c0a9
D17,GARQ,4,535966,Myeloid Cells,0.042247413739701416,0.01,0.01,20,40,40,0.5,0.15,0.2307692307692307,0.5,0.5,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.01_confirmatory_smoke_seed4_v1-ce6bf1674791
D17,GARQ,0,106106,Myeloid Cells,0.042247413739701416,0.02,0.02,40,40,39,0.3,0.075,0.12,0.3,0.3,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.02_confirmatory_smoke_seed0_v1-df233ca9dcd6
D17,GARQ,1,964074,Myeloid Cells,0.042247413739701416,0.02,0.02,40,40,40,0.4615384615384615,0.15,0.2264150943396226,0.5333333333333333,0.4615384615384615,0.0909090909090909,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.02_confirmatory_smoke_seed1_v1-abc7ff967d73
D17,GARQ,2,178399,Myeloid Cells,0.042247413739701416,0.02,0.02,40,40,40,0.5357142857142857,0.375,0.4411764705882353,0.5357142857142857,0.5357142857142857,0.1,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.02_confirmatory_smoke_seed2_v1-64a4982af8b3
D17,GARQ,3,115646,Myeloid Cells,0.042247413739701416,0.02,0.02,40,40,40,0.3870967741935484,0.3,0.3380281690140845,0.3870967741935484,0.3870967741935484,0.0,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.02_confirmatory_smoke_seed3_v1-77ab7549cf39
D17,GARQ,4,694436,Myeloid Cells,0.042247413739701416,0.02,0.02,40,40,40,0.6666666666666666,0.2,0.3076923076923076,0.6666666666666666,0.6666666666666666,0.0769230769230769,0.0,E1_D17_rare_Myeloid-Cells_abundance_0.02_confirmatory_smoke_seed4_v1-19c2198d8ea1
D17,GARQ,0,679311,Parietal Epithelial Cells,0.038840364244564204,0.001,0.001,2,40,40,0.0,0.0,0.0,,,0.0,0.0,E1_D17_rare_Parietal-Epithelial-Cells_abundance_0.001_confirmatory_smoke_seed0_v1-aee7294dccc0
