condition,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.5142857142857142,0.6428571428571429,0.5714285714285714,1,0.5142857142857142,0.5142857142857142,410.0,747.5,785.0,0.0,0.6428571428571429,1,0.5,0,0.0
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9721739130434782,0.9838662364329716,0.9779851290275552,56,0.9755981681813488,0.9721739130434782,48.5,101.09999999999997,785.0,0.444705192138457,0.9838662364329716,56,0.875,54,0.84375
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.7258064516129032,0.5660377358490566,0.6360424028268551,2,0.724380704041721,0.7258064516129032,56.0,423.0999999999995,785.0,0.0,0.5660377358490566,2,0.1666666666666666,1,0.0833333333333333
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9313186813186812,0.9658119658119658,0.9482517482517484,17,0.8024889099377761,0.9313186813186812,24.0,85.59999999999997,1260.0,0.0049857549857549,0.9658119658119658,15,0.4545454545454545,12,0.3636363636363636
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.9215686274509804,0.746031746031746,0.8245614035087719,1,0.9215686274509804,0.9215686274509804,54.0,84.3,96.0,0.0,0.746031746031746,1,0.0714285714285714,1,0.0714285714285714
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8918162741897878,0.6605076843377655,0.7589285714285714,88,0.8867045172426767,0.8918162741897878,49.0,76.0,1260.0,0.1602486617164565,0.6605076843377655,86,0.2712933753943217,76,0.2397476340694006
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7307351638618246,0.9351974305686755,0.8204193254329991,144,0.7288724367313233,0.7307351638618246,48.0,66.2999999999999,1260.0,0.0088796523710561,0.9351974305686755,138,0.6571428571428571,82,0.3904761904761905
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8319156175569922,0.8451434497061874,0.8384773662551441,61,0.8307217761554871,0.8319156175569922,49.0,79.39999999999998,1260.0,0.0394054614586934,0.8451434497061874,60,0.3045685279187817,51,0.2588832487309644
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8243148278285313,0.7835671342685371,0.8034246575342466,29,0.8267150263737348,0.8243148278285313,48.0,71.74999999999991,1260.0,0.0013360053440213,0.7835671342685371,27,0.1588235294117647,27,0.1588235294117647
ADT_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,58.5,74.6,76.0,0.0,0.0,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8904109589041096,0.5384615384615384,0.6710914454277286,10,0.8512253391544832,0.8904109589041096,51.0,63.0,75.0,0.0,0.5384615384615384,9,0.0909090909090909,8,0.0808080808080808
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9100671140939596,0.9868995633187772,0.946927374301676,103,0.9128191048282196,0.9100671140939596,49.0,63.3,75.0,0.0897622513343037,0.9868995633187772,103,0.8956521739130435,101,0.8782608695652174
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,52.5,57.75,59.0,0.0,0.0,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9651196310175844,0.9821061894983866,0.9735388194242512,70,0.9656325413393668,0.9651196310175844,52.0,64.74999999999997,75.0,0.5104136110296275,0.9821061894983866,70,0.945945945945946,68,0.918918918918919
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.6178343949044586,0.610062893081761,0.6139240506329113,3,0.622516835016835,0.6178343949044586,53.0,68.25,73.0,0.0,0.610062893081761,3,0.15,1,0.05
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.8910632746249184,0.9729344729344728,0.930200885257065,31,0.8832534744968082,0.8910632746249184,52.0,72.5,80.0,0.0427350427350427,0.9729344729344728,31,0.6739130434782609,29,0.6304347826086957
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,1.0,0.6190476190476191,0.7647058823529412,1,1.0,1.0,55.5,69.85,73.0,0.6190476190476191,0.6190476190476191,1,0.0416666666666666,1,0.0416666666666666
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.861326234269119,0.6145743394923157,0.7173233901037993,79,0.8598671995013423,0.861326234269119,54.0,77.0,101.0,0.0561215679502676,0.6145743394923157,75,0.238095238095238,67,0.2126984126984127
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7024101601962766,0.9195163423389382,0.7964326624120438,132,0.7141635121285811,0.7024101601962766,55.0,80.29999999999998,101.0,0.0034007179293406,0.9195163423389382,126,0.586046511627907,72,0.3348837209302325
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8261335237415209,0.799861735222952,0.8127853881278538,52,0.8294946621753192,0.8261335237415209,54.0,78.89999999999998,101.0,0.0010369858278603,0.799861735222952,52,0.2452830188679245,42,0.1981132075471698
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.7940379403794038,0.7828991315965264,0.7884291960982173,28,0.8011880558802196,0.7940379403794038,55.0,76.0,94.0,0.002004008016032,0.7828991315965264,28,0.1647058823529411,25,0.1470588235294117
ATAC_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,56.0,76.5,81.0,0.0,0.0,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8362989323843416,0.5562130177514792,0.6680881307746979,11,0.8282025013814187,0.8362989323843416,50.0,67.35000000000001,83.0,0.0603550295857988,0.5562130177514792,11,0.1195652173913043,8,0.0869565217391304
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.910400720396218,0.9810771470160116,0.9444184960298924,93,0.9067538998901764,0.910400720396218,49.5,65.85,83.0,0.0756914119359534,0.9810771470160116,92,0.8846153846153846,92,0.8846153846153846
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,44.5,53.75,56.0,0.0,0.0,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.970239815082346,0.9850396010560282,0.9775836972343522,76,0.9709156124601632,0.970239815082346,46.0,56.0,74.0,0.5614549721325902,0.9850396010560282,76,0.9382716049382716,75,0.925925925925926
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.689873417721519,0.6855345911949685,0.6876971608832807,3,0.6860183338872271,0.689873417721519,46.5,62.75,74.0,0.0,0.6855345911949685,3,0.1875,1,0.0625
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.8855305466237942,0.9807692307692308,0.9307198377830348,35,0.8934409565784852,0.8855305466237942,49.0,65.19999999999999,94.0,0.0925925925925925,0.9807692307692308,35,0.6140350877192983,33,0.5789473684210527
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,1.0,0.6190476190476191,0.7647058823529412,1,1.0,1.0,50.0,77.35,81.0,0.6190476190476191,0.6190476190476191,1,0.0454545454545454,1,0.0454545454545454
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8211308853345348,0.6294249697806942,0.7126099706744868,86,0.8225466757103314,0.8211308853345348,52.0,77.34999999999997,161.0,0.0512864790191676,0.6294249697806942,80,0.2547770700636942,66,0.2101910828025477
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7043596730245232,0.8790855847345551,0.7820825279435246,121,0.7040549577952844,0.7043596730245232,53.0,79.29999999999998,161.0,0.0001889287738522,0.8790855847345551,118,0.5488372093023256,67,0.3116279069767442
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8122965641952984,0.776356723124784,0.7939201131141747,56,0.8081533039494365,0.8122965641952984,51.0,75.79999999999998,105.0,0.0003456619426201,0.776356723124784,54,0.24,45,0.2
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.7583892617449665,0.7548430193720775,0.7566119852695011,27,0.764494145449503,0.7583892617449665,54.0,80.6,161.0,0.0,0.7548430193720775,27,0.1597633136094674,19,0.1124260355029585
ATAC_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,53.0,63.8,66.0,0.0,0.0,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8607142857142858,0.570414201183432,0.6861209964412811,12,0.810358805793641,0.8607142857142858,51.0,74.0,85.0,0.0,0.570414201183432,11,0.1208791208791208,9,0.0989010989010989
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.916156809426694,0.9808345463367296,0.9473930872876392,86,0.9151919649563344,0.916156809426694,51.0,76.69999999999993,96.0,0.0887918486171761,0.9808345463367296,86,0.8431372549019608,85,0.8333333333333334
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,47.0,49.6,50.0,0.0,0.0,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9714950552646888,0.9797594602522732,0.9756097560975612,73,0.9705388318857696,0.9714950552646888,48.5,58.44999999999997,74.0,0.6365503080082136,0.9797594602522732,73,0.935897435897436,72,0.9230769230769232
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.6625766871165644,0.6792452830188679,0.670807453416149,3,0.6602370453763643,0.6625766871165644,50.0,55.7,57.0,0.0,0.6792452830188679,3,0.2142857142857142,1,0.0714285714285714
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9050131926121372,0.9772079772079773,0.9397260273972604,34,0.9079778679030096,0.9050131926121372,50.0,65.79999999999998,79.0,0.0014245014245014,0.9772079772079773,34,0.6415094339622641,32,0.6037735849056604
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.4791666666666667,0.365079365079365,0.4144144144144144,1,0.4791666666666667,0.4791666666666667,50.0,60.8,96.0,0.0,0.365079365079365,0,0.0,0,0.0
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8465127128528108,0.6266620618200657,0.7201825759079183,89,0.841643355703065,0.8465127128528108,52.0,73.44999999999999,115.0,0.0398894836815748,0.6266620618200657,85,0.2724358974358974,72,0.2307692307692307
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7091591591591592,0.8923105989042132,0.7902618589475445,126,0.7112397759120642,0.7091591591591592,53.0,78.0,115.0,0.0001889287738522,0.8923105989042132,122,0.5520361990950227,69,0.3122171945701357
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8120736698499318,0.8230210853784998,0.8175107296137338,58,0.8183169520519809,0.8120736698499318,52.0,78.79999999999998,115.0,0.0342205323193916,0.8230210853784998,58,0.2577777777777778,44,0.1955555555555555
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.76,0.7615230460921844,0.7607607607607607,28,0.7577563123119245,0.76,53.0,80.19999999999993,106.0,0.0,0.7615230460921844,26,0.1485714285714285,20,0.1142857142857142
ATAC_cell_permutation,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,50.0,61.8,63.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.9078947368421052,0.4899408284023668,0.6364335126825519,9,0.9082534110916752,0.9078947368421052,58.0,161.6,183.0,0.0023668639053254,0.4899408284023668,9,0.12,8,0.1066666666666666
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9004676018704075,0.9810771470160116,0.9390456287008012,81,0.9038994054522272,0.9004676018704075,52.5,154.49999999999994,183.0,0.0584667637069383,0.9810771470160116,80,0.851063829787234,75,0.7978723404255319
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,47.0,470.5999999999996,635.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.963271162123386,0.984746259900264,0.9738903394255874,56,0.9526422360625528,0.963271162123386,39.0,162.99999999999994,635.0,0.3543561161630977,0.984746259900264,56,0.8615384615384616,54,0.8307692307692308
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.746031746031746,0.5911949685534591,0.6596491228070176,2,0.7431818181818182,0.746031746031746,52.5,486.5,635.0,0.0,0.5911949685534591,2,0.125,1,0.0625
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.913907284768212,0.8846153846153846,0.8990228013029317,25,0.9215054515192176,0.913907284768212,49.0,143.99999999999966,183.0,0.0797720797720797,0.8846153846153846,25,0.5102040816326531,24,0.4897959183673469
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.7230769230769231,0.746031746031746,0.7343749999999999,1,0.7230769230769231,0.7230769230769231,53.0,77.25,87.0,0.0,0.746031746031746,1,0.0625,1,0.0625
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8881102546134081,0.656536004144362,0.7549642573471009,86,0.878101792440581,0.8881102546134081,49.0,69.0,437.0,0.0859955102745639,0.656536004144362,83,0.2522796352583586,75,0.2279635258358662
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7216330088624147,0.938409219724164,0.8158672798948752,149,0.7199341239856994,0.7216330088624147,48.0,59.19999999999999,77.0,0.0001889287738522,0.938409219724164,145,0.6682027649769585,87,0.4009216589861751
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8122682844624199,0.8330452817144832,0.8225255972696246,60,0.8090075652034618,0.8122682844624199,49.0,81.19999999999999,183.0,0.0072589007950224,0.8330452817144832,56,0.2580645161290322,48,0.2211981566820276
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8262108262108262,0.7748830995323981,0.7997242330230954,28,0.8259830195922596,0.8262108262108262,48.0,60.650000000000006,108.0,0.0,0.7748830995323981,28,0.1666666666666666,28,0.1666666666666666
ATAC_thin_0.25,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,47.0,56.25,58.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.9226361031518624,0.3810650887573965,0.5393634840871022,7,0.875430709641236,0.9226361031518624,46.0,152.5,850.0,0.1514792899408284,0.3810650887573965,7,0.0985915492957746,6,0.0845070422535211
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.8826475070759852,0.9835031538088308,0.9303499713138268,82,0.8943785556353526,0.8826475070759852,43.0,128.3,850.0,0.0909752547307132,0.9835031538088308,80,0.8421052631578947,73,0.7684210526315789
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,53.0,340.1,372.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9561651583710408,0.9917864476386036,0.9736501079913606,63,0.9546754303565276,0.9561651583710408,47.5,116.9,850.0,0.4479319448518627,0.9917864476386036,61,0.8472222222222222,59,0.8194444444444444
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.8543689320388349,0.5534591194968553,0.6717557251908397,2,0.8408906882591094,0.8543689320388349,56.0,163.99999999999983,372.0,0.0,0.5534591194968553,2,0.1176470588235294,2,0.1176470588235294
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9240331491712708,0.9529914529914528,0.938288920056101,24,0.8843341523351601,0.9240331491712708,49.0,92.19999999999996,536.0,0.027065527065527,0.9529914529914528,24,0.5333333333333333,23,0.5111111111111111
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.8703703703703703,0.746031746031746,0.8034188034188035,1,0.8703703703703703,0.8703703703703703,51.0,116.4,118.0,0.0,0.746031746031746,1,0.0588235294117647,1,0.0588235294117647
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8861293345829429,0.6530823691935762,0.7519634158465056,89,0.8693136281342362,0.8861293345829429,48.0,71.89999999999998,850.0,0.1350371265757209,0.6530823691935762,85,0.2560240963855422,77,0.2319277108433735
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7222059684025746,0.9327413565085962,0.8140819523456179,150,0.7222522090097571,0.7222059684025746,47.0,60.0,135.0,0.0005667863215567,0.9327413565085962,145,0.6561085972850679,86,0.3891402714932127
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8396358543417367,0.8288973384030418,0.8342320403548443,54,0.8404463847937076,0.8396358543417367,49.0,74.69999999999993,536.0,0.0041479433114414,0.8288973384030418,54,0.2660098522167488,47,0.2315270935960591
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8100407055630936,0.7975951903807615,0.8037697744867047,29,0.8123995489816325,0.8100407055630936,47.0,60.0,536.0,0.0,0.7975951903807615,29,0.1736526946107784,29,0.1736526946107784
ATAC_thin_0.25,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,52.0,71.39999999999998,78.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8490566037735849,0.5325443786982249,0.6545454545454545,12,0.8255888294037662,0.8490566037735849,60.0,149.99999999999997,726.0,0.1041420118343195,0.5325443786982249,12,0.1846153846153846,7,0.1076923076923077
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9084967320261438,0.9779233381853468,0.941932468746349,62,0.8938953270144768,0.9084967320261438,52.0,144.00000000000003,726.0,0.0378457059679767,0.9779233381853468,62,0.8051948051948052,60,0.7792207792207793
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,56.0,87.8,91.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9590210586226524,0.988559694925198,0.9735663729596996,60,0.9416755833343504,0.9590210586226524,44.5,90.65,859.0,0.3223819301848049,0.988559694925198,59,0.8676470588235294,55,0.8088235294117647
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.6886792452830188,0.4591194968553459,0.550943396226415,2,0.701125703564728,0.6886792452830188,65.0,321.3999999999992,859.0,0.0,0.4591194968553459,2,0.1333333333333333,1,0.0666666666666666
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9137466307277629,0.9658119658119658,0.9390581717451524,25,0.9058668339103436,0.9137466307277629,51.0,116.0,145.0,0.0377492877492877,0.9658119658119658,25,0.5434782608695652,23,0.5
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.903846153846154,0.746031746031746,0.8173913043478261,1,0.903846153846154,0.903846153846154,52.0,257.39999999999947,859.0,0.0,0.746031746031746,1,0.0588235294117647,1,0.0588235294117647
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.882830626450116,0.6570540493869798,0.7533907533907532,93,0.8701623062931212,0.882830626450116,46.0,74.59999999999991,859.0,0.096356415126921,0.6570540493869798,88,0.2565597667638484,78,0.227405247813411
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7280106257378984,0.9319856414131872,0.8174662358107547,155,0.7261328074072088,0.7280106257378984,45.0,58.0,85.0,0.0001889287738522,0.9319856414131872,151,0.6593886462882096,93,0.4061135371179039
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8446428571428571,0.8174904942965779,0.8308448972422272,60,0.8457170629676035,0.8446428571428571,49.0,85.0,145.0,0.014863463532665,0.8174904942965779,60,0.2777777777777778,52,0.2407407407407407
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.7997347480106101,0.8056112224448898,0.8026622296173046,30,0.7993829002568348,0.7997347480106101,45.5,60.0,107.0,0.0,0.8056112224448898,29,0.1629213483146067,27,0.1516853932584269
ATAC_thin_0.25,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,53.0,121.2,136.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.903921568627451,0.5455621301775148,0.6804428044280443,9,0.9060169198651988,0.903921568627451,49.0,99.1,128.0,0.0011834319526627,0.5455621301775148,9,0.1,8,0.0888888888888888
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9117383512544804,0.987384764677341,0.948054973212206,91,0.9150735475524442,0.9117383512544804,46.0,97.39999999999996,128.0,0.0422125181950509,0.987384764677341,91,0.883495145631068,89,0.8640776699029126
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,58.0,81.39999999999999,84.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9651328951128894,0.9906130830155472,0.9777070063694268,66,0.9638657237761996,0.9651328951128894,46.0,108.59999999999992,494.0,0.6016427104722792,0.9906130830155472,66,0.9041095890410958,64,0.8767123287671232
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.7610619469026548,0.5408805031446541,0.6323529411764706,2,0.765079365079365,0.7610619469026548,53.0,83.59999999999997,114.0,0.0,0.5408805031446541,2,0.1176470588235294,2,0.1176470588235294
