variant,run,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
reposition_interval5,D11_reposition_interval5_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Normoblast,0.0105,Intermediate,21,0.4,0.1904761904761904,0.2580645161290322,1,0.4,0.4,58.5,102.15,107.0,0.0,0.1904761904761904,0,0.0,0,0.0
reposition_interval5,D11_reposition_interval5_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Plasma cell,0.004,Rare,8,0.0,0.0,0.0,0,,,98.0,440.4,475.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D11_reposition_interval5_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Proerythroblast,0.0805,Intermediate,161,0.6,0.5403726708074534,0.5686274509803922,2,0.6950319724545008,0.6,92.0,262.99999999999994,302.0,0.0,0.5403726708074534,1,0.2,1,0.2
reposition_interval5,D11_reposition_interval5_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Transitional B,0.0595,Intermediate,119,0.2814569536423841,0.7142857142857143,0.4038004750593824,1,0.2814569536423841,0.2814569536423841,92.0,261.19999999999993,302.0,0.0,0.7142857142857143,0,0.0,0,0.0
reposition_interval5,D11_reposition_interval5_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,cDC2,0.021,Intermediate,42,1.0,0.0238095238095238,0.0465116279069767,1,1.0,1.0,13.0,256.39999999999986,302.0,0.0238095238095238,0.0238095238095238,1,0.1428571428571428,1,0.1428571428571428
reposition_interval5,D11_reposition_interval5_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,pDC,0.0015,Rare,3,0.0,0.0,0.0,0,,,175.0,289.3,302.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,B1 B,0.0355,Intermediate,71,0.4166666666666667,0.0704225352112676,0.1204819277108433,4,0.5714285714285714,0.4166666666666667,30.0,518.7499999999995,890.0,0.0140845070422535,0.0704225352112676,1,0.0833333333333333,1,0.0833333333333333
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,CD14+ Mono,0.054,Intermediate,108,0.6352941176470588,1.0,0.776978417266187,1,0.6352941176470588,0.6352941176470588,170.0,170.0,170.0,0.0,1.0,1,1.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,CD16+ Mono,0.0105,Intermediate,21,0.0,0.0,0.0,0,,,215.0,257.3,262.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,CD4+ T activated,0.076,Intermediate,152,0.0,0.0,0.0,0,,,178.0,795.7999999999997,890.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,CD4+ T naive,0.03,Intermediate,60,0.0,0.0,0.0,0,,,216.0,795.7999999999997,890.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,CD8+ T,0.4025,Common,805,0.6837606837606838,0.9937888198757764,0.8101265822784811,4,0.6855485285288316,0.6837606837606838,106.5,670.1999999999997,890.0,0.0012422360248447,0.9937888198757764,3,0.375,2,0.25
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Erythroblast,0.0225,Intermediate,45,0.0,0.0,0.0,0,,,17.0,215.19999999999987,262.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,G/M prog,0.007,Rare,14,0.0,0.0,0.0,0,,,192.5,212.75,215.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,HSC,0.0075,Rare,15,0.0,0.0,0.0,0,,,138.0,721.25,890.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Lymph prog,0.034,Intermediate,68,0.4705882352941176,0.1176470588235294,0.188235294117647,3,0.6545454545454547,0.4705882352941176,33.0,586.2499999999993,890.0,0.0147058823529411,0.1176470588235294,2,0.2,1,0.1
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,MK/E prog,0.0165,Intermediate,33,0.0,0.0,0.0,0,,,34.0,197.0,215.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,NK,0.0445,Intermediate,89,0.7142857142857143,0.0561797752808988,0.1041666666666666,2,0.8333333333333333,0.7142857142857143,17.0,764.3999999999999,890.0,0.0112359550561797,0.0561797752808988,2,0.4,1,0.2
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Naive CD20+ B,0.0825,Intermediate,165,0.5233160621761658,0.6121212121212121,0.5642458100558659,3,0.5300711576070309,0.5233160621761658,56.0,687.4999999999995,890.0,0.0,0.6121212121212121,2,0.2857142857142857,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Normoblast,0.0105,Intermediate,21,0.625,0.238095238095238,0.3448275862068965,2,0.5833333333333333,0.625,7.0,215.19999999999987,262.0,0.0,0.238095238095238,1,0.1428571428571428,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Plasma cell,0.004,Rare,8,0.0,0.0,0.0,0,,,94.0,754.9999999999999,890.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Proerythroblast,0.0805,Intermediate,161,0.6225490196078431,0.7888198757763976,0.6958904109589041,9,0.7029074550246679,0.6225490196078431,23.0,233.79999999999995,262.0,0.0248447204968944,0.7888198757763976,6,0.4615384615384615,3,0.2307692307692307
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,Transitional B,0.0595,Intermediate,119,0.2857142857142857,0.5210084033613446,0.369047619047619,2,0.6395348837209303,0.2857142857142857,17.0,518.7499999999995,890.0,0.0168067226890756,0.5210084033613446,1,0.0833333333333333,1,0.0833333333333333
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,cDC2,0.021,Intermediate,42,0.5,0.0238095238095238,0.0454545454545454,1,0.5,0.5,94.0,206.0,215.0,0.0,0.0238095238095238,0,0.0,0,0.0
reposition_interval10,D11_reposition_interval10_smoke,D11,GARQ,0,diagnostic_variant_reposition_interval,0.02,pDC,0.0015,Rare,3,0.0,0.0,0.0,0,,,108.5,204.35,215.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D11_legacy_continuous_smoke_seed1,D11,GARQ,1,instrumented_legacy,0.02,B1 B,0.0355,Intermediate,71,0.3333333333333333,0.056338028169014,0.0963855421686747,2,0.3333333333333333,0.3333333333333333,30.0,270.7999999999995,485.0,0.0,0.056338028169014,0,0.0,0,0.0
legacy_continuous,D11_legacy_continuous_smoke_seed1,D11,GARQ,1,instrumented_legacy,0.02,CD14+ Mono,0.054,Intermediate,108,0.5789473684210527,0.9166666666666666,0.7096774193548387,5,0.5330573909521278,0.5789473684210527,29.0,71.39999999999999,77.0,0.0,0.9166666666666666,3,0.375,0,0.0
