dataset,seed,implementation_tag,reference,inference_batch_size,cell_order_seed,cell_order,realized_K,wall_time_seconds,peak_gpu_allocated_bytes,n_cells,ARI,NMI,VI_nats,coassignment_agreement_rand,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,B1 B,0.0355,Intermediate,71,0.3043478260869565,0.1971830985915492,0.2393162393162393,5,0.2930124223602484,0.3043478260869565,20.0,233.5,244.0,0.0,0.1971830985915492,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,CD14+ Mono,0.054,Intermediate,108,0.4099616858237548,0.9907407407407408,0.5799457994579946,3,0.6731682146542828,0.4099616858237548,37.0,171.69999999999996,190.0,0.0277777777777777,0.9907407407407408,2,0.5,2,0.5
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,CD16+ Mono,0.0105,Intermediate,21,0.0,0.0,0.0,0,,,69.0,177.89999999999998,190.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,CD4+ T activated,0.076,Intermediate,152,0.6666666666666666,0.0263157894736842,0.050632911392405,1,0.6666666666666666,0.6666666666666666,70.5,281.1,376.0,0.0,0.0263157894736842,1,0.0714285714285714,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,CD4+ T naive,0.03,Intermediate,60,0.5,0.0166666666666666,0.032258064516129,1,0.5,0.5,81.5,310.29999999999984,376.0,0.0,0.0166666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,CD8+ T,0.4025,Common,805,0.7311233885819521,0.986335403726708,0.8397673188789001,15,0.6964824432649619,0.7311233885819521,16.5,228.0,376.0,0.0074534161490683,0.986335403726708,13,0.5909090909090909,7,0.3181818181818182
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Erythroblast,0.0225,Intermediate,45,0.375,0.0666666666666666,0.1132075471698113,1,0.375,0.375,8.0,105.6,111.0,0.0,0.0666666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,G/M prog,0.007,Rare,14,0.0,0.0,0.0,0,,,68.0,177.79999999999998,190.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,HSC,0.0075,Rare,15,0.0,0.0,0.0,0,,,141.5,235.9,244.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Lymph prog,0.034,Intermediate,68,0.4583333333333333,0.1617647058823529,0.2391304347826087,3,0.5013888888888889,0.4583333333333333,39.0,283.59999999999985,376.0,0.0,0.1617647058823529,1,0.0666666666666666,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,MK/E prog,0.0165,Intermediate,33,0.4285714285714285,0.0909090909090909,0.15,1,0.4285714285714285,0.4285714285714285,66.5,170.25,190.0,0.0,0.0909090909090909,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,NK,0.0445,Intermediate,89,0.3809523809523809,0.0898876404494382,0.1454545454545454,2,0.4264705882352941,0.3809523809523809,39.0,288.3999999999998,376.0,0.0,0.0898876404494382,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Naive CD20+ B,0.0825,Intermediate,165,0.4225352112676056,0.9090909090909092,0.5769230769230769,2,0.39085807118594,0.4225352112676056,16.0,177.5,244.0,0.0,0.9090909090909092,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Normoblast,0.0105,Intermediate,21,1.0,0.2857142857142857,0.4444444444444445,2,1.0,1.0,8.0,106.5,111.0,0.2857142857142857,0.2857142857142857,2,0.3333333333333333,2,0.3333333333333333
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Plasma cell,0.004,Rare,8,0.0,0.0,0.0,0,,,47.5,210.75,244.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Proerythroblast,0.0805,Intermediate,161,0.563953488372093,0.6024844720496895,0.5825825825825827,3,0.5404121863799283,0.563953488372093,27.5,154.44999999999993,190.0,0.0,0.6024844720496895,2,0.2,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,Transitional B,0.0595,Intermediate,119,0.0,0.0,0.0,0,,,31.0,236.3,244.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,cDC2,0.021,Intermediate,42,0.5,0.0714285714285714,0.125,1,0.5,0.5,45.5,230.5,244.0,0.0,0.0714285714285714,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,7,permuted,40,0.7374685611575842,614903808,2000,0.8332909629809792,0.8417436959524154,0.8736351147653227,0.972687843921961,pDC,0.0015,Rare,3,0.0,0.0,0.0,0,,,103.0,181.3,190.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,B1 B,0.0355,Intermediate,71,0.2647058823529412,0.1267605633802817,0.1714285714285714,2,0.3028846153846154,0.2647058823529412,26.0,229.3,230.0,0.0,0.1267605633802817,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,CD14+ Mono,0.054,Intermediate,108,0.4099616858237548,0.9907407407407408,0.5799457994579946,3,0.673100466255112,0.4099616858237548,36.0,172.39999999999995,191.0,0.0277777777777777,0.9907407407407408,2,0.5,2,0.5
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,CD16+ Mono,0.0105,Intermediate,21,0.0,0.0,0.0,0,,,68.0,178.7,191.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,CD4+ T activated,0.076,Intermediate,152,0.6666666666666666,0.0394736842105263,0.0745341614906832,2,0.6071428571428572,0.6666666666666666,53.5,266.5,379.0,0.0,0.0394736842105263,1,0.0625,1,0.0625
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,CD4+ T naive,0.03,Intermediate,60,0.0,0.0,0.0,0,,,86.0,318.99999999999994,379.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,CD8+ T,0.4025,Common,805,0.7234814143245694,0.991304347826087,0.8364779874213837,15,0.6813983145867363,0.7234814143245694,19.0,229.0,379.0,0.0049689440993788,0.991304347826087,13,0.6190476190476191,7,0.3333333333333333
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Erythroblast,0.0225,Intermediate,45,0.3333333333333333,0.0222222222222222,0.0416666666666666,1,0.3333333333333333,0.3333333333333333,15.0,109.05,115.0,0.0,0.0222222222222222,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,G/M prog,0.007,Rare,14,0.4,0.1428571428571428,0.2105263157894736,1,0.4,0.4,67.0,178.6,191.0,0.0,0.1428571428571428,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,HSC,0.0075,Rare,15,0.5,0.0666666666666666,0.1176470588235294,1,0.5,0.5,144.5,224.15,230.0,0.0,0.0666666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Lymph prog,0.034,Intermediate,68,0.4444444444444444,0.0588235294117647,0.1038961038961038,2,0.5,0.4444444444444444,32.5,282.15,379.0,0.0,0.0588235294117647,1,0.0714285714285714,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,MK/E prog,0.0165,Intermediate,33,0.0,0.0,0.0,0,,,98.0,175.79999999999998,191.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,NK,0.0445,Intermediate,89,0.0,0.0,0.0,0,,,53.5,296.4999999999999,379.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Naive CD20+ B,0.0825,Intermediate,165,0.4213483146067415,0.9090909090909092,0.5758157389635317,3,0.3835309617918314,0.4213483146067415,17.0,229.45,230.0,0.0,0.9090909090909092,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Normoblast,0.0105,Intermediate,21,1.0,0.238095238095238,0.3846153846153846,2,1.0,1.0,6.5,110.75,115.0,0.238095238095238,0.238095238095238,2,0.3333333333333333,2,0.3333333333333333
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Plasma cell,0.004,Rare,8,0.5,0.125,0.2,1,0.5,0.5,51.0,201.25,230.0,0.0,0.125,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Proerythroblast,0.0805,Intermediate,161,0.6013071895424836,0.5714285714285714,0.5859872611464968,4,0.5606575963718821,0.6013071895424836,27.0,156.79999999999993,191.0,0.0,0.5714285714285714,3,0.3,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,Transitional B,0.0595,Intermediate,119,0.3275862068965517,0.1596638655462184,0.2146892655367231,3,0.3803418803418803,0.3275862068965517,26.0,229.4,230.0,0.0,0.1596638655462184,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,cDC2,0.021,Intermediate,42,0.0,0.0,0.0,0,,,46.5,220.25,230.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144,pDC,0.0015,Rare,3,0.0,0.0,0.0,0,,,103.0,182.2,191.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,B1 B,0.0355,Intermediate,71,0.3181818181818182,0.0985915492957746,0.1505376344086021,4,0.3110119047619047,0.3181818181818182,26.0,205.49999999999997,244.0,0.0,0.0985915492957746,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,CD14+ Mono,0.054,Intermediate,108,0.4115384615384615,0.9907407407407408,0.5815217391304347,3,0.6780154896096926,0.4115384615384615,37.5,170.99999999999994,189.0,0.0185185185185185,0.9907407407407408,2,0.5,2,0.5
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,CD16+ Mono,0.0105,Intermediate,21,0.0,0.0,0.0,0,,,75.0,177.6,189.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,CD4+ T activated,0.076,Intermediate,152,0.7142857142857143,0.0328947368421052,0.0628930817610062,1,0.7142857142857143,0.7142857142857143,75.0,270.79999999999984,373.0,0.0,0.0328947368421052,1,0.0666666666666666,1,0.0666666666666666
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,CD4+ T naive,0.03,Intermediate,60,0.3333333333333333,0.0166666666666666,0.0317460317460317,1,0.3333333333333333,0.3333333333333333,82.0,307.29999999999984,373.0,0.0,0.0166666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,CD8+ T,0.4025,Common,805,0.7252946509519492,0.9937888198757764,0.8385744234800838,16,0.6749668926608132,0.7252946509519492,19.0,227.0,373.0,0.008695652173913,0.9937888198757764,12,0.5714285714285714,5,0.238095238095238
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Erythroblast,0.0225,Intermediate,45,0.0,0.0,0.0,0,,,9.0,112.29999999999998,118.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,G/M prog,0.007,Rare,14,0.0,0.0,0.0,0,,,69.0,177.0,189.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,HSC,0.0075,Rare,15,0.25,0.0666666666666666,0.1052631578947368,1,0.25,0.25,144.0,235.75,244.0,0.0,0.0666666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Lymph prog,0.034,Intermediate,68,0.4210526315789473,0.1176470588235294,0.1839080459770115,3,0.4615384615384615,0.4210526315789473,30.0,289.15,373.0,0.0,0.1176470588235294,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,MK/E prog,0.0165,Intermediate,33,0.0,0.0,0.0,0,,,99.0,174.79999999999998,189.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,NK,0.0445,Intermediate,89,0.0,0.0,0.0,0,,,14.0,278.1,373.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Naive CD20+ B,0.0825,Intermediate,165,0.4060773480662983,0.8909090909090909,0.5578747628083491,2,0.3712489580439011,0.4060773480662983,13.5,187.29999999999987,244.0,0.0,0.8909090909090909,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Normoblast,0.0105,Intermediate,21,1.0,0.238095238095238,0.3846153846153846,2,1.0,1.0,6.5,113.25,118.0,0.238095238095238,0.238095238095238,2,0.3333333333333333,2,0.3333333333333333
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Plasma cell,0.004,Rare,8,0.0,0.0,0.0,0,,,55.0,212.5,244.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Proerythroblast,0.0805,Intermediate,161,0.5519125683060109,0.6273291925465838,0.5872093023255813,5,0.5264374840845429,0.5519125683060109,23.5,157.04999999999993,189.0,0.0,0.6273291925465838,3,0.3,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,Transitional B,0.0595,Intermediate,119,0.3076923076923077,0.0672268907563025,0.1103448275862069,1,0.3076923076923077,0.3076923076923077,19.5,234.65,244.0,0.0,0.0672268907563025,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,cDC2,0.021,Intermediate,42,0.5,0.0714285714285714,0.125,1,0.5,0.5,47.5,230.25,244.0,0.0,0.0714285714285714,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979,pDC,0.0015,Rare,3,0.0,0.0,0.0,0,,,101.0,180.2,189.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,B1 B,0.0355,Intermediate,71,0.28,0.0985915492957746,0.1458333333333333,4,0.2797619047619047,0.28,24.0,202.0,232.0,0.0,0.0985915492957746,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,CD14+ Mono,0.054,Intermediate,108,0.4115384615384615,0.9907407407407408,0.5815217391304347,3,0.6801014957264956,0.4115384615384615,35.5,172.94999999999996,192.0,0.0277777777777777,0.9907407407407408,2,0.5,2,0.5
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,CD16+ Mono,0.0105,Intermediate,21,0.0,0.0,0.0,0,,,74.0,180.2,192.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,CD4+ T activated,0.076,Intermediate,152,0.6666666666666666,0.0263157894736842,0.050632911392405,1,0.6666666666666666,0.6666666666666666,74.0,264.49999999999983,366.0,0.0,0.0263157894736842,1,0.0666666666666666,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,CD4+ T naive,0.03,Intermediate,60,0.5,0.0166666666666666,0.032258064516129,1,0.5,0.5,84.5,300.74999999999983,366.0,0.0,0.0166666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,CD8+ T,0.4025,Common,805,0.7230769230769231,0.9925465838509316,0.8366492146596859,16,0.6928408229743376,0.7230769230769231,19.5,228.2500000000001,366.0,0.0074534161490683,0.9925465838509316,13,0.65,7,0.35
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Erythroblast,0.0225,Intermediate,45,0.0,0.0,0.0,0,,,15.5,108.29999999999998,116.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,G/M prog,0.007,Rare,14,0.0,0.0,0.0,0,,,65.0,179.29999999999998,192.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,HSC,0.0075,Rare,15,0.3333333333333333,0.0666666666666666,0.1111111111111111,1,0.3333333333333333,0.3333333333333333,143.0,226.0,232.0,0.0,0.0666666666666666,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Lymph prog,0.034,Intermediate,68,0.3846153846153846,0.1470588235294117,0.2127659574468085,3,0.4509803921568627,0.3846153846153846,31.5,278.9,366.0,0.0,0.1470588235294117,1,0.0714285714285714,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,MK/E prog,0.0165,Intermediate,33,0.0,0.0,0.0,0,,,94.0,176.79999999999998,192.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,NK,0.0445,Intermediate,89,0.0,0.0,0.0,0,,,32.0,271.74999999999994,366.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Naive CD20+ B,0.0825,Intermediate,165,0.4224137931034483,0.8909090909090909,0.5730994152046784,2,0.3900862068965517,0.4224137931034483,19.5,225.95,232.0,0.0,0.8909090909090909,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Normoblast,0.0105,Intermediate,21,1.0,0.238095238095238,0.3846153846153846,2,1.0,1.0,7.5,110.5,116.0,0.238095238095238,0.238095238095238,2,0.3333333333333333,2,0.3333333333333333
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Plasma cell,0.004,Rare,8,0.0,0.0,0.0,0,,,54.5,203.0,232.0,0.0,0.0,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Proerythroblast,0.0805,Intermediate,161,0.5531914893617021,0.6459627329192547,0.5959885386819485,5,0.5575618171362853,0.5531914893617021,27.0,157.79999999999993,192.0,0.0,0.6459627329192547,3,0.3,1,0.1
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,Transitional B,0.0595,Intermediate,119,0.3461538461538461,0.0756302521008403,0.1241379310344827,1,0.3461538461538461,0.3461538461538461,31.5,225.95,232.0,0.0,0.0756302521008403,0,0.0,0,0.0
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788,cDC2,0.021,Intermediate,42,0.5,0.0714285714285714,0.125,1,0.5,0.5,45.5,222.0,232.0,0.0,0.0714285714285714,0,0.0,0,0.0
