dataset,seed,implementation_tag,reference,inference_batch_size,cell_order_seed,cell_order,realized_K,wall_time_seconds,peak_gpu_allocated_bytes,n_cells,ARI,NMI,VI_nats,coassignment_agreement_rand,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,MAIT-NKT cells,0.045,Intermediate,90,0.6666666666666666,0.08888888888888889,0.1568627450980392,1,0.6666666666666666,0.6666666666666666,44.0,488.7999999999999,582.0,0.0,0.08888888888888889,1,0.2,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,95.0,117.5,120.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,37.5,421.69999999999976,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,16.0,208.39999999999998,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Naive B,0.057,Intermediate,114,0.6,1.0,0.7499999999999999,2,0.6267857142857143,0.6,95.0,117.5,120.0,0.0,1.0,2,1.0,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,193.0,246.1,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Non classical monocytes,0.051,Intermediate,102,0.49230769230769234,0.3137254901960784,0.38323353293413176,3,0.5274509803921569,0.49230769230769234,31.0,204.79999999999995,252.0,0.1568627450980392,0.3137254901960784,1,0.1111111111111111,1,0.1111111111111111
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,63.0,114.3,120.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,14.0,15.8,16.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,134.0,240.2,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,134.0,134.0,134.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,120.0,166.49999999999997,174.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,28.0,471.7999999999999,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,T-NK-B cell doublets,0.0265,Intermediate,53,0.7142857142857143,0.18867924528301888,0.2985074626865672,3,0.7777777777777777,0.7142857142857143,16.0,204.79999999999995,252.0,0.1509433962264151,0.18867924528301888,2,0.2222222222222222,2,0.2222222222222222
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,84.0,234.29999999999995,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,gdT cells,0.04,Intermediate,80,0.5178571428571429,0.3625,0.4264705882352941,2,0.4810606060606061,0.5178571428571429,31.0,418.79999999999984,582.0,0.0,0.3625,1,0.1111111111111111,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,2,permuted,33,0.2820103778503835,139125248,2000,0.8767218952873177,0.8519479570973548,0.7691843026916807,0.972911455727864,plasmacytoid DC,0.0055,Rare,11,1.0,0.7272727272727273,0.8421052631578948,1,1.0,1.0,11.5,14.65,15.0,0.7272727272727273,0.7272727272727273,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,30.5,498.79999999999984,581.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD4 memory,0.0865,Intermediate,173,0.2576489533011272,0.9248554913294798,0.4030226700251888,4,0.4382530120481928,0.2576489533011272,11.0,416.5999999999996,581.0,0.005780346820809248,0.9248554913294798,1,0.14285714285714285,1,0.14285714285714285
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD4 naive I,0.0735,Intermediate,147,0.5,0.16326530612244897,0.24615384615384614,3,0.5150312650312651,0.5,11.0,470.3999999999999,581.0,0.0,0.16326530612244897,1,0.2,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,19.5,498.0499999999998,581.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD56bright CD16dim NK,0.0185,Intermediate,37,0.25,0.02702702702702703,0.04878048780487805,1,0.25,0.25,56.0,162.34999999999997,190.0,0.0,0.02702702702702703,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD56dim CD16bright NK,0.206,Common,412,0.8315334773218143,0.9344660194174758,0.88,8,0.8132116364676629,0.8315334773218143,30.5,146.54999999999995,190.0,0.012135922330097087,0.9344660194174758,7,0.5833333333333334,7,0.5833333333333334
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD8 effector,0.06,Intermediate,120,0.4603174603174603,0.48333333333333334,0.4715447154471545,4,0.6008819369331891,0.4603174603174603,33.0,346.3999999999994,581.0,0.008333333333333333,0.48333333333333334,2,0.15384615384615385,1,0.07692307692307693
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD8 memory,0.038,Intermediate,76,0.0,0.0,0.0,0,,,33.0,439.99999999999966,581.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,CD8 naive,0.0385,Intermediate,77,1.0,0.025974025974025976,0.05063291139240507,1,1.0,1.0,28.0,471.3999999999999,581.0,0.025974025974025976,0.025974025974025976,1,0.2,1,0.2
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Classical monocytes,0.1035,Common,207,0.5117493472584856,0.9468599033816425,0.6644067796610169,2,0.48763098356751605,0.5117493472584856,85.0,230.34999999999997,247.0,0.0,0.9468599033816425,1,0.25,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Erythroid ,0.005,Rare,10,0.8181818181818182,0.9,0.8571428571428572,3,0.7916666666666666,0.8181818181818182,5.0,59.84999999999998,69.0,0.1,0.9,2,0.5,2,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,MAIT-NKT cells,0.045,Intermediate,90,0.5555555555555556,0.05555555555555555,0.101010101010101,1,0.5555555555555556,0.5555555555555556,38.5,461.0,581.0,0.0,0.05555555555555555,1,0.16666666666666666,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,95.5,119.35,122.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,44.0,439.99999999999966,581.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,34.0,225.7,247.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Naive B,0.057,Intermediate,114,0.5968586387434555,1.0,0.7475409836065573,2,0.6340579710144927,0.5968586387434555,95.5,119.35,122.0,0.0,1.0,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,85.0,230.34999999999997,247.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Non classical monocytes,0.051,Intermediate,102,0.6111111111111112,0.3235294117647059,0.42307692307692313,2,0.6808823529411765,0.6111111111111112,27.0,208.14999999999995,247.0,0.0,0.3235294117647059,1,0.125,1,0.125
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,64.0,116.19999999999999,122.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,14.0,14.0,14.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,136.0,235.89999999999998,247.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,78.0,130.2,136.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,77.5,178.14999999999998,190.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,28.0,471.3999999999999,581.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,T-NK-B cell doublets,0.0265,Intermediate,53,1.0,0.16981132075471697,0.2903225806451613,1,1.0,1.0,43.5,208.14999999999995,247.0,0.16981132075471697,0.16981132075471697,1,0.125,1,0.125
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,85.0,230.34999999999997,247.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,gdT cells,0.04,Intermediate,80,0.509090909090909,0.35,0.4148148148148148,2,0.45454545454545453,0.509090909090909,17.0,385.5,581.0,0.0,0.35,1,0.09090909090909091,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,3,permuted,36,0.280170660931617,139125248,2000,0.8741502979037601,0.8452052495588172,0.8076217795970564,0.9724117058529265,plasmacytoid DC,0.0055,Rare,11,0.4583333333333333,1.0,0.6285714285714286,2,0.6388888888888888,0.4583333333333333,12.0,17.4,18.0,0.5454545454545454,1.0,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,30.5,499.3499999999998,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD4 memory,0.0865,Intermediate,173,0.26009693053311794,0.930635838150289,0.4065656565656566,4,0.4446485977164394,0.26009693053311794,10.0,416.6999999999996,582.0,0.005780346820809248,0.930635838150289,1,0.14285714285714285,1,0.14285714285714285
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD4 naive I,0.0735,Intermediate,147,0.5,0.1564625850340136,0.23834196891191714,3,0.5222222222222223,0.5,20.0,499.1999999999998,582.0,0.0,0.1564625850340136,1,0.25,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,30.5,499.3499999999998,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,83.0,169.5,187.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD56dim CD16bright NK,0.206,Common,412,0.8237791932059448,0.941747572815534,0.8788221970554927,9,0.7687210593792079,0.8237791932059448,29.5,148.49999999999994,187.0,0.014563106796116505,0.941747572815534,7,0.5833333333333334,6,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD8 effector,0.06,Intermediate,120,0.45652173913043476,0.525,0.48837209302325585,4,0.532785841609371,0.45652173913043476,37.0,364.7499999999997,582.0,0.0,0.525,2,0.16666666666666666,1,0.08333333333333333
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD8 memory,0.038,Intermediate,76,0.0,0.0,0.0,0,,,68.0,465.75,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,CD8 naive,0.0385,Intermediate,77,1.0,0.012987012987012988,0.025641025641025647,1,1.0,1.0,20.0,444.25,582.0,0.012987012987012988,0.012987012987012988,1,0.16666666666666666,1,0.16666666666666666
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Classical monocytes,0.1035,Common,207,0.5169712793733682,0.9565217391304348,0.6711864406779662,2,0.4794146371238479,0.5169712793733682,129.0,241.5,254.0,0.0,0.9565217391304348,1,0.3333333333333333,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Erythroid ,0.005,Rare,10,1.0,1.0,1.0,3,1.0,1.0,2.0,6.5,7.0,1.0,1.0,3,1.0,3,1.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,MAIT-NKT cells,0.045,Intermediate,90,0.8,0.08888888888888889,0.15999999999999998,1,0.8,0.8,68.0,510.4499999999998,582.0,0.0,0.08888888888888889,1,0.25,1,0.25
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,95.5,119.35,122.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,43.0,442.49999999999966,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,38.0,232.39999999999998,254.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Naive B,0.057,Intermediate,114,0.5968586387434555,1.0,0.7475409836065573,2,0.6340579710144927,0.5968586387434555,95.5,119.35,122.0,0.0,1.0,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,191.5,247.75,254.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Non classical monocytes,0.051,Intermediate,102,0.6551724137931034,0.37254901960784315,0.47500000000000003,2,0.725,0.6551724137931034,38.0,216.49999999999991,254.0,0.0,0.37254901960784315,1,0.14285714285714285,1,0.14285714285714285
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,63.5,116.14999999999999,122.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,14.5,101.84999999999997,117.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,129.0,241.5,254.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,74.5,123.55,129.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,117.0,180.0,187.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,30.0,471.7999999999999,582.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,T-NK-B cell doublets,0.0265,Intermediate,53,0.8888888888888888,0.1509433962264151,0.25806451612903225,1,0.8888888888888888,0.8888888888888888,42.5,210.24999999999994,254.0,0.0,0.1509433962264151,1,0.125,1,0.125
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,conventional DC,0.0075,Rare,15,0.38461538461538464,0.3333333333333333,0.3571428571428571,1,0.38461538461538464,0.38461538461538464,83.5,235.24999999999994,254.0,0.0,0.3333333333333333,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,gdT cells,0.04,Intermediate,80,0.627906976744186,0.3375,0.43902439024390244,1,0.627906976744186,0.627906976744186,37.0,404.24999999999955,582.0,0.0,0.3375,1,0.1,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,4,permuted,35,0.2819839841686189,139125248,2000,0.8831369157137373,0.8497070040516488,0.7811188373133238,0.9742886443221611,plasmacytoid DC,0.0055,Rare,11,1.0,0.7272727272727273,0.8421052631578948,1,1.0,1.0,10.5,12.75,13.0,0.7272727272727273,0.7272727272727273,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,5,permuted,36,0.28172574983909726,139125248,2000,0.8735531750215653,0.8371471811469807,0.849294739870678,0.9723486743371685,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,29.5,493.6999999999998,575.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,5,permuted,36,0.28172574983909726,139125248,2000,0.8735531750215653,0.8371471811469807,0.849294739870678,0.9723486743371685,CD4 memory,0.0865,Intermediate,173,0.26108374384236455,0.9190751445086706,0.4066496163682865,3,0.5201405357927097,0.26108374384236455,12.0,412.39999999999964,575.0,0.005780346820809248,0.9190751445086706,1,0.14285714285714285,1,0.14285714285714285
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,5,permuted,36,0.28172574983909726,139125248,2000,0.8735531750215653,0.8371471811469807,0.849294739870678,0.9723486743371685,CD4 naive I,0.0735,Intermediate,147,0.4642857142857143,0.17687074829931973,0.2561576354679803,4,0.45993589743589747,0.4642857142857143,12.0,465.19999999999993,575.0,0.0,0.17687074829931973,1,0.2,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,5,permuted,36,0.28172574983909726,139125248,2000,0.8735531750215653,0.8371471811469807,0.849294739870678,0.9723486743371685,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,19.0,492.6499999999998,575.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,5,permuted,36,0.28172574983909726,139125248,2000,0.8735531750215653,0.8371471811469807,0.849294739870678,0.9723486743371685,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,108.0,168.2,181.0,0.0,0.0,0,0.0,0,0.0
